2020-12-18 15:19:01,24.00,18.11,25.03,697
2020-12-18 15:19:05,24.00,7.19,25.03,715
2020-12-18 15:19:16,25.00,29.49,25.01,719
2020-12-18 15:19:20,25.00,20.49,25.02,697
2020-12-18 15:19:23,27.00,14.92,25.01,712
2020-12-18 15:19:25,24.00,6.39,25.02,719
2020-12-18 15:19:33,24.00,4.19,25.01,726
2020-12-18 15:19:35,24.00,5.19,25.00,714
2020-12-18 15:19:37,24.00,14.93,25.02,702
2020-12-18 15:19:39,24.00,18.32,25.02,727
2020-12-18 15:19:41,24.00,18.97,25.00,726
2020-12-18 15:19:43,24.00,19.62,25.02,723
2020-12-18 15:19:50,24.00,12.66,24.07,696
2020-12-18 15:19:56,24.00,13.28,25.00,708
2020-12-18 15:19:58,24.00,12.25,25.00,716
2020-12-18 15:20:02,24.00,12.46,24.09,726
2020-12-18 15:20:04,24.00,8.40,25.02,697
2020-12-18 15:20:06,24.00,6.39,25.01,718
2020-12-18 15:20:08,25.00,7.39,25.01,722
2020-12-18 15:20:10,25.00,8.80,25.01,708
2020-12-18 15:20:12,25.00,11.64,25.00,713
2020-12-18 15:20:14,24.00,16.62,25.00,704
2020-12-18 15:20:17,26.00,16.83,25.01,727
2020-12-18 15:20:19,43.00,14.94,25.01,720
2020-12-18 15:20:21,60.00,20.49,25.01,739
2020-12-18 15:20:32,80.00,20.71,25.05,726
2020-12-18 15:20:36,40.00,9.61,26.03,727
2020-12-18 15:20:40,33.00,5.79,26.02,732
2020-12-18 15:20:42,30.00,5.79,26.02,711
2020-12-18 15:20:44,30.00,3.99,26.02,722
2020-12-18 15:20:46,29.00,3.19,26.02,727
2020-12-18 15:20:48,28.00,7.59,26.03,715
2020-12-18 15:20:50,27.00,12.66,26.03,700
2020-12-18 15:20:53,27.00,15.36,26.04,697
2020-12-18 15:20:55,26.00,16.83,26.03,713
2020-12-18 15:21:01,26.00,14.73,26.02,710
2020-12-18 15:21:05,25.00,16.41,26.03,732
2020-12-18 15:21:11,25.00,28.77,26.06,700
2020-12-18 15:21:13,25.00,30.97,26.01,709
2020-12-18 15:21:15,25.00,34.28,26.02,708
2020-12-18 15:21:17,25.00,33.50,26.04,700
2020-12-18 15:21:20,25.00,22.26,26.03,679
2020-12-18 15:21:22,27.00,27.57,26.02,704
2020-12-18 15:21:24,25.00,26.86,26.02,681
2020-12-18 15:21:26,25.00,22.26,26.02,697
2020-12-18 15:21:32,25.00,21.58,26.02,708
2020-12-18 15:21:34,25.00,19.18,26.02,719
2020-12-18 15:21:37,25.00,13.07,26.02,707
2020-12-18 15:21:41,27.00,11.43,26.02,718
2020-12-18 15:21:43,25.00,10.01,26.02,712
2020-12-18 15:21:47,25.00,19.84,26.02,701
2020-12-18 15:21:49,24.00,27.33,26.00,719
2020-12-18 15:21:51,25.00,44.83,26.01,708
2020-12-18 15:21:53,29.00,52.97,26.01,738
2020-12-18 15:21:56,51.00,73.18,26.01,720
2020-12-18 15:21:59,70.00,10.25,26.01,707
2020-12-18 15:22:01,86.90,23.68,26.06,714
2020-12-18 15:22:03,90.80,21.83,26.08,716
2020-12-18 15:22:14,72.60,38.00,26.07,722
2020-12-18 15:22:18,36.20,30.48,27.00,707
2020-12-18 15:22:20,30.00,30.23,27.00,714
2020-12-18 15:22:23,28.90,23.16,27.01,700
2020-12-18 15:22:25,27.80,19.82,27.00,714
2020-12-18 15:22:27,30.00,9.02,27.00,700
2020-12-18 15:22:29,27.00,7.21,27.01,723
2020-12-18 15:22:31,26.00,14.19,27.00,713
2020-12-18 15:22:40,25.00,5.81,27.00,728
2020-12-18 15:22:42,25.00,53.54,26.09,726
2020-12-18 15:22:44,24.00,31.24,27.04,728
2020-12-18 15:22:47,24.00,66.47,26.09,700
2020-12-18 15:22:49,27.00,53.63,26.01,716
2020-12-18 15:22:51,24.00,50.98,26.07,715
2020-12-18 15:22:53,24.00,48.66,27.00,701
2020-12-18 15:22:56,24.00,38.48,27.00,730
2020-12-18 15:22:58,26.00,40.71,26.07,708
2020-12-18 15:23:00,26.00,35.34,26.08,727
2020-12-18 15:23:02,24.00,40.25,26.08,715
2020-12-18 15:23:09,24.00,48.67,26.07,722
2020-12-18 15:23:11,24.00,26.18,26.06,701
2020-12-18 15:23:13,24.00,38.54,26.07,730
2020-12-18 15:23:15,24.00,35.85,26.05,706
2020-12-18 15:23:17,24.00,27.09,26.07,702
2020-12-18 15:23:20,24.00,35.05,26.06,713
2020-12-18 15:23:22,24.00,64.95,26.05,690
2020-12-18 15:23:26,24.00,41.51,26.06,697
2020-12-18 15:23:28,26.00,135.88,26.04,707
2020-12-18 15:23:31,24.00,197.41,26.06,714
2020-12-18 15:23:33,24.00,47.97,26.06,701
2020-12-18 15:23:38,27.00,84.98,26.05,700
2020-12-18 15:23:40,24.00,22.72,26.05,701
2020-12-18 15:23:44,24.00,23.22,26.05,727
2020-12-18 15:23:46,24.00,23.53,26.02,721
2020-12-18 15:23:48,24.00,14.62,26.02,716
2020-12-18 15:23:51,24.00,8.21,26.07,727
2020-12-18 15:23:53,24.00,18.62,26.02,708
2020-12-18 15:23:55,24.00,17.69,26.02,700
2020-12-18 15:23:57,24.00,84.92,26.02,718
2020-12-18 15:23:59,24.00,35.13,26.05,693
2020-12-18 15:24:02,24.00,48.82,26.00,729
2020-12-18 15:24:04,24.00,51.34,26.02,713
2020-12-18 15:24:06,24.00,102.21,26.02,722
2020-12-18 15:24:13,24.00,120.77,26.00,716
2020-12-18 15:24:20,27.00,49.27,26.00,707
2020-12-18 15:24:22,23.00,8.47,25.09,704
2020-12-18 15:24:31,24.00,6.04,26.00,701
2020-12-18 15:24:37,23.00,56.78,25.09,697
2020-12-18 15:24:41,23.00,95.46,25.09,733
2020-12-18 15:24:44,23.00,30.42,25.09,717
2020-12-18 15:24:46,26.00,27.56,25.07,707
2020-12-18 15:24:52,24.00,32.22,25.09,725
2020-12-18 15:24:54,24.00,58.06,25.07,720
2020-12-18 15:24:57,23.00,45.43,25.08,716
2020-12-18 15:25:04,27.00,44.13,26.00,718
2020-12-18 15:25:06,23.00,67.18,25.09,715
2020-12-18 15:25:08,23.00,60.71,25.09,704
2020-12-18 15:25:10,23.00,55.98,25.07,685
2020-12-18 15:25:13,26.00,59.08,25.07,725
2020-12-18 15:25:15,23.00,51.11,25.06,717
2020-12-18 15:25:17,23.00,59.79,25.06,731
2020-12-18 15:25:23,23.00,78.63,25.06,703
2020-12-18 15:25:26,23.00,70.10,25.06,722
2020-12-18 15:25:28,26.00,91.27,25.06,719
2020-12-18 15:25:30,23.00,155.58,25.06,694
2020-12-18 15:25:32,26.00,107.60,25.05,725
2020-12-18 15:25:39,24.00,88.35,25.05,700
2020-12-18 15:25:42,24.00,64.87,25.05,721
2020-12-18 15:25:44,24.00,12.50,25.05,716
2020-12-18 15:25:45,24.00,18.20,25.04,707
2020-12-18 15:25:48,24.00,24.25,25.06,713
2020-12-18 15:25:50,24.00,28.97,25.07,711
2020-12-18 15:25:52,24.00,17.48,25.02,707
2020-12-18 15:25:54,27.00,32.98,25.03,705
2020-12-18 15:25:57,24.00,32.97,25.06,684
2020-12-18 15:25:59,24.00,35.85,25.06,707
2020-12-18 15:26:05,24.00,51.66,25.04,695
2020-12-18 15:26:08,24.00,84.46,25.04,700
2020-12-18 15:26:10,27.00,70.59,25.05,724
2020-12-18 15:26:13,24.00,48.06,25.04,736
2020-12-18 15:26:20,24.00,41.12,25.05,707
2020-12-18 15:26:23,24.00,24.71,25.05,738
2020-12-18 15:26:26,24.00,-0.41,25.05,710
2020-12-18 15:26:28,24.00,7.39,25.05,699
2020-12-18 15:26:30,26.00,1.20,25.06,710
2020-12-18 15:26:32,24.00,4.19,25.02,716
2020-12-18 15:26:34,24.00,5.40,25.03,700
2020-12-18 15:26:36,24.00,4.40,25.03,707
2020-12-18 15:26:38,24.00,6.84,25.03,704
2020-12-18 15:26:41,24.00,14.27,25.05,695
2020-12-18 15:26:43,24.00,13.49,25.02,701
2020-12-18 15:26:45,23.00,30.00,25.04,735
2020-12-18 15:26:47,23.00,26.59,25.03,722
2020-12-18 15:26:49,23.00,19.20,25.04,715
2020-12-18 15:26:53,23.00,52.64,25.04,725
2020-12-18 15:26:55,23.00,52.97,25.04,727
2020-12-18 15:26:59,23.00,22.41,25.08,732
2020-12-18 15:27:02,23.00,17.91,25.04,724
2020-12-18 15:27:04,26.00,32.22,25.03,707
2020-12-18 15:27:06,23.00,27.55,25.03,719
2020-12-18 15:27:08,23.00,7.99,25.04,730
2020-12-18 15:27:10,24.00,6.99,25.04,710
2020-12-18 15:27:12,24.00,2.79,25.03,709
2020-12-18 15:27:14,24.00,5.19,25.02,705
2020-12-18 15:27:16,24.00,3.40,25.02,718
2020-12-18 15:27:19,24.00,8.21,25.03,710
2020-12-18 15:27:20,24.00,12.35,25.04,704
2020-12-18 15:27:29,24.00,22.81,25.03,712
2020-12-18 15:27:33,24.00,53.26,25.04,711
2020-12-18 15:27:35,25.00,20.95,25.04,719
2020-12-18 15:27:42,27.00,42.75,25.05,704
2020-12-18 15:27:44,24.00,73.21,25.04,728
2020-12-18 15:27:46,24.00,40.65,25.02,726
2020-12-18 15:27:49,24.00,100.10,25.03,723
2020-12-18 15:27:55,26.00,119.36,25.02,731
2020-12-18 15:27:58,23.00,45.66,25.03,704
2020-12-18 15:28:02,26.00,76.11,25.01,725
2020-12-18 15:28:04,24.00,147.31,25.03,718
2020-12-18 15:28:06,23.00,72.66,25.03,710
2020-12-18 15:28:09,23.00,29.78,25.04,708
2020-12-18 15:28:11,23.00,36.46,25.03,720
2020-12-18 15:28:14,23.00,11.99,25.02,716
2020-12-18 15:28:16,26.00,22.11,25.03,690
2020-12-18 15:28:23,28.00,77.40,25.02,715
2020-12-18 15:28:25,29.00,27.79,25.02,718
2020-12-18 15:28:28,29.00,93.47,25.02,724
2020-12-18 15:28:31,27.00,28.03,25.03,713
2020-12-18 15:28:38,29.00,54.98,24.09,714
2020-12-18 15:28:40,26.00,13.75,24.09,726
2020-12-18 15:28:42,26.00,28.72,25.02,723
2020-12-18 15:28:44,26.00,16.21,25.01,711
2020-12-18 15:28:46,25.00,30.98,25.04,711
2020-12-18 15:28:48,25.00,25.22,25.03,730
2020-12-18 15:28:53,25.00,14.52,25.03,727
2020-12-18 15:28:57,25.00,17.89,25.00,714
2020-12-18 15:28:59,24.00,34.80,25.03,705
2020-12-18 15:29:01,24.00,52.95,25.05,706
2020-12-18 15:29:04,25.00,32.48,25.05,712
2020-12-18 15:29:21,24.00,24.76,25.05,727
2020-12-18 15:29:23,24.00,16.41,25.05,723
2020-12-18 15:29:25,24.00,20.06,25.04,710
2020-12-18 15:29:27,25.00,21.82,25.05,713
2020-12-18 15:29:29,25.00,17.68,25.05,715
2020-12-18 15:29:33,25.00,14.94,25.05,723
2020-12-18 15:29:37,25.00,9.21,25.06,713
2020-12-18 15:29:39,24.00,7.59,25.06,730
2020-12-18 15:29:45,26.00,9.03,25.07,727
2020-12-18 15:29:48,24.00,16.28,25.07,718
2020-12-18 15:29:49,24.00,15.27,25.06,710
2020-12-18 15:29:51,23.00,13.62,25.07,698
